customer_id,window_end_day,future_delinquency_label
CUST000563,26,0
CUST000563,27,0
CUST000563,28,0
CUST000563,29,0
CUST000563,30,0
CUST000563,31,0
CUST000563,32,0
CUST000563,33,0
CUST000563,34,0
CUST000563,35,0
CUST000563,36,0
CUST000563,37,0
CUST000563,38,0
CUST000563,39,0
CUST000563,40,0
CUST000563,41,0
CUST000563,42,0
CUST000563,43,0
CUST000563,44,0
CUST000563,45,0
CUST000563,46,0
CUST000563,47,0
CUST000564,19,0
CUST000564,20,0
CUST000564,21,0
CUST000564,22,0
CUST000564,23,0
CUST000564,24,0
CUST000564,25,0
CUST000564,26,0
CUST000564,27,0
CUST000564,28,0
CUST000564,29,0
CUST000564,30,0
CUST000564,31,0
CUST000564,32,0
CUST000564,33,0
CUST000564,34,0
CUST000564,35,0
CUST000564,36,0
CUST000564,37,0
CUST000564,38,0
CUST000564,39,0
CUST000564,40,0
CUST000564,41,0
CUST000564,42,0
CUST000564,43,0
CUST000564,44,0
CUST000564,45,0
CUST000564,46,0
CUST000564,47,0
CUST000565,19,0
CUST000565,20,0
CUST000565,21,0
CUST000565,22,0
CUST000565,23,0
CUST000565,24,0
CUST000565,25,0
CUST000565,26,0
CUST000565,27,0
CUST000565,28,0
CUST000565,29,0
CUST000565,30,0
CUST000565,31,1
CUST000565,32,1
CUST000565,33,1
CUST000565,34,1
CUST000565,35,1
CUST000565,36,1
CUST000565,37,1
CUST000565,38,1
CUST000565,39,1
CUST000565,40,1
CUST000565,41,0
CUST000565,42,0
CUST000565,43,0
CUST000565,44,0
CUST000565,45,0
CUST000565,46,0
CUST000565,47,0
CUST000566,19,0
CUST000566,20,0
CUST000566,21,0
CUST000566,22,0
CUST000566,23,0
CUST000566,24,0
CUST000566,25,0
CUST000566,26,0
CUST000566,27,0
CUST000566,28,0
CUST000566,29,0
CUST000566,30,0
CUST000566,31,0
CUST000566,32,0
CUST000566,33,0
CUST000566,34,0
CUST000566,35,0
CUST000566,36,0
CUST000566,37,0
CUST000566,38,1
CUST000566,39,1
CUST000566,40,1
CUST000566,41,1
CUST000566,42,1
CUST000566,43,1
CUST000566,44,1
CUST000566,45,1
CUST000566,46,1
CUST000566,47,1
CUST000567,19,0
CUST000567,20,0
CUST000567,21,0
CUST000567,22,0
CUST000567,23,0
CUST000567,24,0
CUST000567,25,0
CUST000567,26,0
CUST000567,27,0
CUST000567,28,0
CUST000567,29,0
CUST000567,30,0
CUST000567,31,1
CUST000567,32,1
CUST000567,33,1
CUST000567,34,1
CUST000567,35,1
CUST000567,36,1
CUST000567,37,1
CUST000567,38,1
CUST000567,39,1
CUST000567,40,1
CUST000567,41,1
CUST000567,42,1
CUST000567,43,1
CUST000567,44,1
CUST000567,45,0
CUST000567,46,0
CUST000567,47,0
CUST000568,19,0
CUST000568,20,0
CUST000568,21,0
CUST000568,22,0
CUST000568,23,0
CUST000568,24,0
CUST000568,25,0
CUST000568,26,0
CUST000568,27,0
CUST000568,28,0
CUST000568,29,0
CUST000568,30,0
CUST000568,31,1
CUST000568,32,1
CUST000568,33,1
CUST000568,34,1
CUST000568,35,1
CUST000568,36,1
CUST000568,37,1
CUST000568,38,1
CUST000568,39,1
CUST000568,40,1
CUST000568,41,0
CUST000568,42,0
CUST000568,43,0
CUST000568,44,0
CUST000568,45,0
CUST000568,46,0
CUST000568,47,0
CUST000569,19,0
CUST000569,20,0
CUST000569,21,0
CUST000569,22,0
CUST000569,23,0
CUST000569,24,0
CUST000569,25,0
CUST000569,26,0
CUST000569,27,0
CUST000569,28,0
CUST000569,29,0
CUST000569,30,0
CUST000569,31,0
CUST000569,32,0
CUST000569,33,0
CUST000569,34,0
CUST000569,35,0
CUST000569,36,0
CUST000569,37,1
CUST000569,38,1
CUST000569,39,1
CUST000569,40,1
CUST000569,41,1
CUST000569,42,1
CUST000569,43,1
CUST000569,44,1
CUST000569,45,0
CUST000569,46,0
CUST000569,47,0
CUST000570,19,0
CUST000570,20,0
CUST000570,21,0
CUST000570,22,0
CUST000570,23,0
CUST000570,24,0
CUST000570,25,0
CUST000570,26,0
CUST000570,27,0
CUST000570,28,0
CUST000570,29,0
CUST000570,30,1
CUST000570,31,1
CUST000570,32,1
CUST000570,33,1
CUST000570,34,1
CUST000570,35,1
CUST000570,36,1
CUST000570,37,1
CUST000570,38,1
CUST000570,39,1
CUST000570,40,1
CUST000570,41,1
CUST000570,42,1
CUST000570,43,1
CUST000570,44,1
CUST000570,45,1
CUST000570,46,1
CUST000570,47,1
CUST000571,19,0
CUST000571,20,0
CUST000571,21,0
CUST000571,22,0
CUST000571,23,0
CUST000571,24,0
CUST000571,25,0
CUST000571,26,0
CUST000571,27,0
CUST000571,28,0
CUST000571,29,0
CUST000571,30,0
CUST000571,31,1
CUST000571,32,1
CUST000571,33,1
CUST000571,34,1
CUST000571,35,1
CUST000571,36,1
CUST000571,37,1
CUST000571,38,1
CUST000571,39,1
CUST000571,40,1
CUST000571,41,0
CUST000571,42,0
CUST000571,43,0
CUST000571,44,0
CUST000571,45,0
CUST000571,46,0
CUST000571,47,0
CUST000572,19,0
CUST000572,20,0
CUST000572,21,0
CUST000572,22,0
CUST000572,23,0
CUST000572,24,0
CUST000572,25,0
CUST000572,26,0
CUST000572,27,0
CUST000572,28,0
CUST000572,29,0
CUST000572,30,1
CUST000572,31,1
CUST000572,32,1
CUST000572,33,1
CUST000572,34,1
CUST000572,35,1
CUST000572,36,1
CUST000572,37,1
CUST000572,38,1
CUST000572,39,1
CUST000572,40,1
CUST000572,41,1
CUST000572,42,1
CUST000572,43,1
CUST000572,44,1
CUST000572,45,1
CUST000572,46,1
CUST000572,47,1
CUST000573,19,0
CUST000573,20,0
CUST000573,21,0
CUST000573,22,0
CUST000573,23,0
CUST000573,24,0
CUST000573,25,0
CUST000573,26,0
CUST000573,27,0
CUST000573,28,0
CUST000573,29,1
CUST000573,30,1
CUST000573,31,1
CUST000573,32,1
CUST000573,33,1
CUST000573,34,1
CUST000573,35,1
CUST000573,36,1
CUST000573,37,1
CUST000573,38,1
CUST000573,39,1
CUST000573,40,1
CUST000573,41,1
CUST000573,42,1
CUST000573,43,1
CUST000573,44,1
CUST000573,45,1
CUST000573,46,1
CUST000573,47,1
CUST000574,19,0
CUST000574,20,0
CUST000574,21,0
CUST000574,22,0
CUST000574,23,0
CUST000574,24,0
CUST000574,25,0
CUST000574,26,0
CUST000574,27,0
CUST000574,28,0
CUST000574,29,0
CUST000574,30,0
CUST000574,31,0
CUST000574,32,0
CUST000574,33,0
CUST000574,34,0
CUST000574,35,0
CUST000574,36,0
CUST000574,37,0
CUST000574,38,0
CUST000574,39,0
CUST000574,40,0
CUST000574,41,0
CUST000574,42,0
CUST000574,43,1
CUST000574,44,1
CUST000574,45,0
CUST000574,46,0
CUST000574,47,0
CUST000575,19,0
CUST000575,20,0
CUST000575,21,0
CUST000575,22,0
CUST000575,23,0
CUST000575,24,0
CUST000575,25,0
CUST000575,26,0
CUST000575,27,0
CUST000575,28,0
CUST000575,29,0
CUST000575,30,0
CUST000575,31,0
CUST000575,32,0
CUST000575,33,0
CUST000575,34,0
CUST000575,35,0
CUST000575,36,0
CUST000575,37,0
CUST000575,38,0
CUST000575,39,0
CUST000575,40,0
CUST000575,41,0
CUST000575,42,0
CUST000575,43,0
CUST000575,44,0
CUST000575,45,0
CUST000575,46,0
CUST000575,47,0
CUST000576,19,0
CUST000576,20,0
CUST000576,21,0
CUST000576,22,0
CUST000576,23,0
CUST000576,24,0
CUST000576,25,0
CUST000576,26,0
CUST000576,27,0
CUST000576,28,0
CUST000576,29,1
CUST000576,30,1
CUST000576,31,1
CUST000576,32,1
CUST000576,33,1
CUST000576,34,1
CUST000576,35,1
CUST000576,36,1
CUST000576,37,1
CUST000576,38,1
CUST000576,39,0
CUST000576,40,0
CUST000576,41,0
CUST000576,42,0
CUST000576,43,0
CUST000576,44,0
CUST000576,45,0
CUST000576,46,0
CUST000576,47,0
CUST000577,19,0
CUST000577,20,0
CUST000577,21,0
CUST000577,22,0
CUST000577,23,0
CUST000577,24,0
CUST000577,25,0
CUST000577,26,0
CUST000577,27,0
CUST000577,28,0
CUST000577,29,1
CUST000577,30,1
CUST000577,31,1
CUST000577,32,1
CUST000577,33,1
CUST000577,34,1
CUST000577,35,1
CUST000577,36,1
CUST000577,37,1
CUST000577,38,1
CUST000577,39,0
CUST000577,40,0
CUST000577,41,0
CUST000577,42,0
CUST000577,43,0
CUST000577,44,0
CUST000577,45,0
CUST000577,46,0
CUST000577,47,0
CUST000578,19,0
CUST000578,20,0
CUST000578,21,0
CUST000578,22,0
CUST000578,23,0
CUST000578,24,0
CUST000578,25,0
CUST000578,26,0
CUST000578,27,0
CUST000578,28,0
CUST000578,29,1
CUST000578,30,1
CUST000578,31,1
CUST000578,32,1
CUST000578,33,1
CUST000578,34,1
CUST000578,35,1
CUST000578,36,1
CUST000578,37,1
CUST000578,38,1
CUST000578,39,0
CUST000578,40,0
CUST000578,41,0
CUST000578,42,0
CUST000578,43,0
CUST000578,44,0
CUST000578,45,0
CUST000578,46,0
CUST000578,47,0
CUST000579,19,0
CUST000579,20,0
CUST000579,21,0
CUST000579,22,0
CUST000579,23,0
CUST000579,24,0
CUST000579,25,0
CUST000579,26,0
CUST000579,27,0
CUST000579,28,0
CUST000579,29,0
CUST000579,30,0
CUST000579,31,0
CUST000579,32,0
CUST000579,33,0
CUST000579,34,0
CUST000579,35,0
CUST000579,36,0
CUST000579,37,0
CUST000579,38,0
CUST000579,39,0
CUST000579,40,0
CUST000579,41,0
CUST000579,42,0
CUST000579,43,0
CUST000579,44,0
CUST000579,45,0
CUST000579,46,0
CUST000579,47,0
CUST000580,19,0
CUST000580,20,0
CUST000580,21,0
CUST000580,22,0
CUST000580,23,0
CUST000580,24,0
CUST000580,25,0
CUST000580,26,0
CUST000580,27,0
CUST000580,28,0
CUST000580,29,0
CUST000580,30,0
CUST000580,31,0
CUST000580,32,0
CUST000580,33,0
CUST000580,34,0
CUST000580,35,0
CUST000580,36,1
CUST000580,37,1
CUST000580,38,1
CUST000580,39,1
CUST000580,40,0
CUST000580,41,1
CUST000580,42,1
CUST000580,43,1
CUST000580,44,1
CUST000580,45,1
CUST000580,46,0
CUST000580,47,0
CUST000581,19,0
CUST000581,20,0
CUST000581,21,0
CUST000581,22,0
CUST000581,23,0
CUST000581,24,0
CUST000581,25,0
CUST000581,26,0
CUST000581,27,0
CUST000581,28,0
CUST000581,29,1
CUST000581,30,1
CUST000581,31,1
CUST000581,32,1
CUST000581,33,1
CUST000581,34,1
CUST000581,35,1
CUST000581,36,1
CUST000581,37,1
CUST000581,38,1
CUST000581,39,1
CUST000581,40,1
CUST000581,41,1
CUST000581,42,1
CUST000581,43,1
CUST000581,44,1
CUST000581,45,1
CUST000581,46,1
CUST000581,47,1
CUST000582,19,0
CUST000582,20,0
CUST000582,21,0
CUST000582,22,0
CUST000582,23,0
CUST000582,24,0
CUST000582,25,0
CUST000582,26,0
CUST000582,27,0
CUST000582,28,0
CUST000582,29,0
CUST000582,30,0
CUST000582,31,0
CUST000582,32,0
CUST000582,33,0
CUST000582,34,0
CUST000582,35,0
CUST000582,36,1
CUST000582,37,1
CUST000582,38,1
CUST000582,39,1
CUST000582,40,1
CUST000582,41,1
CUST000582,42,1
CUST000582,43,1
CUST000582,44,1
CUST000582,45,0
CUST000582,46,0
CUST000582,47,0
CUST000583,19,0
CUST000583,20,0
CUST000583,21,0
CUST000583,22,0
CUST000583,23,0
CUST000583,24,0
CUST000583,25,0
CUST000583,26,0
CUST000583,27,0
CUST000583,28,0
CUST000583,29,0
CUST000583,30,0
CUST000583,31,0
CUST000583,32,0
CUST000583,33,0
CUST000583,34,0
CUST000583,35,0
CUST000583,36,0
CUST000583,37,0
CUST000583,38,0
CUST000583,39,0
CUST000583,40,0
CUST000583,41,0
CUST000583,42,0
CUST000583,43,0
CUST000583,44,0
CUST000583,45,0
CUST000583,46,0
CUST000583,47,0
CUST000584,19,0
CUST000584,20,0
CUST000584,21,0
CUST000584,22,0
CUST000584,23,0
CUST000584,24,0
CUST000584,25,0
CUST000584,26,0
CUST000584,27,0
CUST000584,28,0
CUST000584,29,0
CUST000584,30,0
CUST000584,31,1
CUST000584,32,1
CUST000584,33,1
CUST000584,34,1
CUST000584,35,1
CUST000584,36,1
CUST000584,37,1
CUST000584,38,1
CUST000584,39,1
CUST000584,40,1
CUST000584,41,1
CUST000584,42,1
CUST000584,43,1
CUST000584,44,1
CUST000584,45,1
CUST000584,46,1
CUST000584,47,0
CUST000585,19,0
CUST000585,20,0
CUST000585,21,0
CUST000585,22,0
CUST000585,23,0
CUST000585,24,0
CUST000585,25,0
CUST000585,26,0
CUST000585,27,0
CUST000585,28,0
CUST000585,29,0
CUST000585,30,0
CUST000585,31,0
CUST000585,32,0
CUST000585,33,0
CUST000585,34,0
CUST000585,35,0
CUST000585,36,1
CUST000585,37,0
CUST000585,38,0
CUST000585,39,0
CUST000585,40,0
CUST000585,41,0
CUST000585,42,0
CUST000585,43,0
CUST000585,44,0
CUST000585,45,0
CUST000585,46,0
CUST000585,47,0
CUST000586,19,0
CUST000586,20,0
CUST000586,21,0
CUST000586,22,0
CUST000586,23,0
CUST000586,24,0
CUST000586,25,0
CUST000586,26,0
CUST000586,27,0
CUST000586,28,0
CUST000586,29,0
CUST000586,30,1
CUST000586,31,1
CUST000586,32,1
CUST000586,33,1
CUST000586,34,1
CUST000586,35,1
CUST000586,36,0
CUST000586,37,0
CUST000586,38,0
CUST000586,39,0
CUST000586,40,0
CUST000586,41,0
CUST000586,42,0
CUST000586,43,0
CUST000586,44,0
CUST000586,45,0
CUST000586,46,0
CUST000586,47,0
CUST000587,19,0
CUST000587,20,0
CUST000587,21,0
CUST000587,22,0
CUST000587,23,0
CUST000587,24,0
CUST000587,25,0
CUST000587,26,0
CUST000587,27,0
CUST000587,28,0
CUST000587,29,1
CUST000587,30,1
CUST000587,31,1
CUST000587,32,1
CUST000587,33,1
CUST000587,34,1
CUST000587,35,1
CUST000587,36,1
CUST000587,37,1
CUST000587,38,1
CUST000587,39,1
CUST000587,40,1
CUST000587,41,1
CUST000587,42,1
CUST000587,43,1
CUST000587,44,1
CUST000587,45,1
CUST000587,46,0
CUST000587,47,0
CUST000588,19,0
CUST000588,20,0
CUST000588,21,0
CUST000588,22,0
CUST000588,23,0
CUST000588,24,0
CUST000588,25,0
CUST000588,26,0
CUST000588,27,0
CUST000588,28,0
CUST000588,29,0
CUST000588,30,0
CUST000588,31,0
CUST000588,32,0
CUST000588,33,0
CUST000588,34,0
CUST000588,35,0
CUST000588,36,0
CUST000588,37,1
CUST000588,38,1
CUST000588,39,1
CUST000588,40,1
CUST000588,41,1
CUST000588,42,1
CUST000588,43,1
CUST000588,44,1
CUST000588,45,1
CUST000588,46,1
CUST000588,47,0
CUST000589,19,0
CUST000589,20,0
CUST000589,21,0
CUST000589,22,0
CUST000589,23,0
CUST000589,24,0
CUST000589,25,0
CUST000589,26,0
CUST000589,27,0
CUST000589,28,0
CUST000589,29,0
CUST000589,30,1
CUST000589,31,1
CUST000589,32,1
CUST000589,33,1
CUST000589,34,1
CUST000589,35,1
CUST000589,36,1
CUST000589,37,1
CUST000589,38,1
CUST000589,39,1
CUST000589,40,1
CUST000589,41,1
CUST000589,42,1
CUST000589,43,1
CUST000589,44,1
CUST000589,45,0
CUST000589,46,0
CUST000589,47,0
CUST000590,19,0
CUST000590,20,0
CUST000590,21,0
CUST000590,22,0
CUST000590,23,0
CUST000590,24,0
CUST000590,25,0
CUST000590,26,0
CUST000590,27,0
CUST000590,28,0
CUST000590,29,0
CUST000590,30,0
CUST000590,31,0
CUST000590,32,0
CUST000590,33,0
CUST000590,34,0
CUST000590,35,0
CUST000590,36,0
CUST000590,37,0
CUST000590,38,0
CUST000590,39,0
CUST000590,40,0
CUST000590,41,0
CUST000590,42,0
CUST000590,43,0
CUST000590,44,0
CUST000590,45,0
CUST000590,46,0
CUST000590,47,0
CUST000591,19,0
CUST000591,20,0
CUST000591,21,0
CUST000591,22,0
CUST000591,23,0
CUST000591,24,0
CUST000591,25,0
CUST000591,26,0
CUST000591,27,0
CUST000591,28,0
CUST000591,29,0
CUST000591,30,0
CUST000591,31,0
CUST000591,32,0
CUST000591,33,0
CUST000591,34,0
CUST000591,35,0
CUST000591,36,0
CUST000591,37,0
CUST000591,38,0
CUST000591,39,0
CUST000591,40,0
CUST000591,41,0
CUST000591,42,0
CUST000591,43,0
CUST000591,44,0
CUST000591,45,0
CUST000591,46,0
CUST000591,47,0
CUST000592,19,0
CUST000592,20,0
CUST000592,21,0
CUST000592,22,0
CUST000592,23,0
CUST000592,24,0
CUST000592,25,0
CUST000592,26,0
CUST000592,27,0
CUST000592,28,0
CUST000592,29,0
CUST000592,30,0
CUST000592,31,0
CUST000592,32,0
CUST000592,33,1
CUST000592,34,1
CUST000592,35,1
CUST000592,36,1
CUST000592,37,1
CUST000592,38,1
CUST000592,39,1
CUST000592,40,1
CUST000592,41,0
CUST000592,42,0
CUST000592,43,0
CUST000592,44,0
CUST000592,45,0
CUST000592,46,0
CUST000592,47,0
CUST000593,19,0
CUST000593,20,0
CUST000593,21,0
CUST000593,22,0
CUST000593,23,0
CUST000593,24,0
CUST000593,25,0
CUST000593,26,0
CUST000593,27,0
CUST000593,28,0
CUST000593,29,0
CUST000593,30,0
CUST000593,31,0
CUST000593,32,0
CUST000593,33,0
CUST000593,34,0
CUST000593,35,1
CUST000593,36,1
CUST000593,37,1
CUST000593,38,0
CUST000593,39,0
CUST000593,40,1
CUST000593,41,1
CUST000593,42,1
CUST000593,43,1
CUST000593,44,1
CUST000593,45,0
CUST000593,46,0
CUST000593,47,0
CUST000594,19,0
CUST000594,20,0
CUST000594,21,0
CUST000594,22,0
CUST000594,23,0
CUST000594,24,0
CUST000594,25,0
CUST000594,26,0
CUST000594,27,0
CUST000594,28,0
CUST000594,29,1
CUST000594,30,1
CUST000594,31,1
CUST000594,32,1
CUST000594,33,1
CUST000594,34,1
CUST000594,35,0
CUST000594,36,0
CUST000594,37,1
CUST000594,38,1
CUST000594,39,0
CUST000594,40,0
CUST000594,41,0
CUST000594,42,0
CUST000594,43,0
CUST000594,44,0
CUST000594,45,1
CUST000594,46,1
CUST000594,47,0
CUST000595,19,0
CUST000595,20,0
CUST000595,21,0
CUST000595,22,0
CUST000595,23,0
CUST000595,24,0
CUST000595,25,0
CUST000595,26,0
CUST000595,27,0
CUST000595,28,0
CUST000595,29,0
CUST000595,30,0
CUST000595,31,0
CUST000595,32,0
CUST000595,33,0
CUST000595,34,0
CUST000595,35,1
CUST000595,36,0
CUST000595,37,0
CUST000595,38,0
CUST000595,39,0
CUST000595,40,0
CUST000595,41,0
CUST000595,42,0
CUST000595,43,0
CUST000595,44,0
CUST000595,45,0
CUST000595,46,0
CUST000595,47,0
CUST000596,19,0
CUST000596,20,0
CUST000596,21,0
CUST000596,22,0
CUST000596,23,0
CUST000596,24,0
CUST000596,25,0
CUST000596,26,0
CUST000596,27,0
CUST000596,28,0
CUST000596,29,0
CUST000596,30,0
CUST000596,31,0
CUST000596,32,0
CUST000596,33,0
CUST000596,34,0
CUST000596,35,0
CUST000596,36,0
CUST000596,37,0
CUST000596,38,0
CUST000596,39,0
CUST000596,40,0
CUST000596,41,0
CUST000596,42,0
CUST000596,43,0
CUST000596,44,0
CUST000596,45,0
CUST000596,46,0
CUST000596,47,0
CUST000597,19,0
CUST000597,20,0
CUST000597,21,0
CUST000597,22,0
CUST000597,23,0
CUST000597,24,0
CUST000597,25,0
CUST000597,26,0
CUST000597,27,0
CUST000597,28,0
CUST000597,29,1
CUST000597,30,1
CUST000597,31,1
CUST000597,32,1
CUST000597,33,1
CUST000597,34,1
CUST000597,35,1
CUST000597,36,1
CUST000597,37,1
CUST000597,38,1
CUST000597,39,1
CUST000597,40,1
CUST000597,41,1
CUST000597,42,1
CUST000597,43,1
CUST000597,44,1
CUST000597,45,1
CUST000597,46,0
CUST000597,47,0
CUST000598,19,0
CUST000598,20,0
CUST000598,21,0
CUST000598,22,0
CUST000598,23,0
CUST000598,24,0
CUST000598,25,0
CUST000598,26,0
CUST000598,27,0
CUST000598,28,0
CUST000598,29,0
CUST000598,30,0
CUST000598,31,0
CUST000598,32,0
CUST000598,33,0
CUST000598,34,0
CUST000598,35,0
CUST000598,36,0
CUST000598,37,0
CUST000598,38,0
CUST000598,39,0
CUST000598,40,0
CUST000598,41,0
CUST000598,42,0
CUST000598,43,0
CUST000598,44,0
CUST000598,45,0
CUST000598,46,0
CUST000598,47,0
CUST000599,19,0
CUST000599,20,0
CUST000599,21,0
CUST000599,22,0
CUST000599,23,0
CUST000599,24,0
CUST000599,25,0
CUST000599,26,0
CUST000599,27,0
CUST000599,28,0
CUST000599,29,0
CUST000599,30,0
CUST000599,31,0
CUST000599,32,0
CUST000599,33,0
CUST000599,34,0
CUST000599,35,0
CUST000599,36,0
CUST000599,37,0
CUST000599,38,1
CUST000599,39,1
CUST000599,40,1
CUST000599,41,1
CUST000599,42,1
CUST000599,43,1
CUST000599,44,1
CUST000599,45,1
CUST000599,46,1
CUST000599,47,1
CUST000600,19,0
CUST000600,20,0
CUST000600,21,0
CUST000600,22,0
CUST000600,23,0
CUST000600,24,0
CUST000600,25,0
CUST000600,26,0
CUST000600,27,0
CUST000600,28,0
CUST000600,29,1
CUST000600,30,1
CUST000600,31,1
CUST000600,32,1
CUST000600,33,1
CUST000600,34,1
CUST000600,35,1
CUST000600,36,1
CUST000600,37,1
CUST000600,38,1
CUST000600,39,1
CUST000600,40,1
CUST000600,41,1
CUST000600,42,1
CUST000600,43,1
CUST000600,44,1
CUST000600,45,0
CUST000600,46,0
CUST000600,47,0
CUST000601,19,0
CUST000601,20,0
CUST000601,21,0
CUST000601,22,0
CUST000601,23,0
CUST000601,24,0
CUST000601,25,0
CUST000601,26,0
CUST000601,27,0
CUST000601,28,0
CUST000601,29,0
CUST000601,30,0
CUST000601,31,0
CUST000601,32,0
CUST000601,33,0
CUST000601,34,0
CUST000601,35,0
CUST000601,36,0
CUST000601,37,0
CUST000601,38,0
CUST000601,39,0
CUST000601,40,0
CUST000601,41,0
CUST000601,42,0
CUST000601,43,0
CUST000601,44,0
CUST000601,45,0
CUST000601,46,0
CUST000601,47,0
CUST000602,19,0
CUST000602,20,0
CUST000602,21,0
CUST000602,22,0
CUST000602,23,0
CUST000602,24,0
CUST000602,25,0
CUST000602,26,0
CUST000602,27,0
CUST000602,28,0
CUST000602,29,0
CUST000602,30,1
CUST000602,31,1
CUST000602,32,1
CUST000602,33,1
CUST000602,34,1
CUST000602,35,1
CUST000602,36,1
CUST000602,37,1
CUST000602,38,1
CUST000602,39,1
CUST000602,40,0
CUST000602,41,0
CUST000602,42,0
CUST000602,43,0
CUST000602,44,0
CUST000602,45,0
CUST000602,46,0
CUST000602,47,0
CUST000603,19,0
CUST000603,20,0
CUST000603,21,0
CUST000603,22,0
CUST000603,23,0
CUST000603,24,0
CUST000603,25,0
CUST000603,26,0
CUST000603,27,0
CUST000603,28,0
CUST000603,29,0
CUST000603,30,0
CUST000603,31,0
CUST000603,32,0
CUST000603,33,0
CUST000603,34,0
CUST000603,35,1
CUST000603,36,1
CUST000603,37,0
CUST000603,38,1
CUST000603,39,1
CUST000603,40,1
CUST000603,41,1
CUST000603,42,1
CUST000603,43,1
CUST000603,44,1
CUST000603,45,0
CUST000603,46,0
CUST000603,47,0
CUST000604,19,0
CUST000604,20,0
CUST000604,21,0
CUST000604,22,0
CUST000604,23,0
CUST000604,24,0
CUST000604,25,0
CUST000604,26,0
CUST000604,27,0
CUST000604,28,0
CUST000604,29,0
CUST000604,30,0
CUST000604,31,0
CUST000604,32,0
CUST000604,33,0
CUST000604,34,1
CUST000604,35,1
CUST000604,36,1
CUST000604,37,1
CUST000604,38,1
CUST000604,39,1
CUST000604,40,1
CUST000604,41,0
CUST000604,42,0
CUST000604,43,0
CUST000604,44,0
CUST000604,45,0
CUST000604,46,0
CUST000604,47,0
CUST000605,19,0
CUST000605,20,0
CUST000605,21,0
CUST000605,22,0
CUST000605,23,0
CUST000605,24,0
CUST000605,25,0
CUST000605,26,0
CUST000605,27,0
CUST000605,28,0
CUST000605,29,0
CUST000605,30,0
CUST000605,31,0
CUST000605,32,0
CUST000605,33,0
CUST000605,34,0
CUST000605,35,0
CUST000605,36,0
CUST000605,37,0
CUST000605,38,0
CUST000605,39,0
CUST000605,40,1
CUST000605,41,1
CUST000605,42,1
CUST000605,43,1
CUST000605,44,1
CUST000605,45,1
CUST000605,46,1
CUST000605,47,1
CUST000606,19,0
CUST000606,20,0
CUST000606,21,0
CUST000606,22,0
CUST000606,23,0
CUST000606,24,0
CUST000606,25,0
CUST000606,26,0
CUST000606,27,0
CUST000606,28,0
CUST000606,29,0
CUST000606,30,0
CUST000606,31,1
CUST000606,32,1
CUST000606,33,1
CUST000606,34,1
CUST000606,35,1
CUST000606,36,1
CUST000606,37,1
CUST000606,38,1
CUST000606,39,1
CUST000606,40,1
CUST000606,41,0
CUST000606,42,0
CUST000606,43,0
CUST000606,44,0
CUST000606,45,0
CUST000606,46,0
CUST000606,47,0
CUST000607,19,0
CUST000607,20,0
CUST000607,21,0
CUST000607,22,0
CUST000607,23,0
CUST000607,24,0
CUST000607,25,0
CUST000607,26,0
CUST000607,27,0
CUST000607,28,0
CUST000607,29,0
CUST000607,30,0
CUST000607,31,0
CUST000607,32,0
CUST000607,33,1
CUST000607,34,1
CUST000607,35,1
CUST000607,36,1
CUST000607,37,1
CUST000607,38,1
CUST000607,39,1
CUST000607,40,0
CUST000607,41,0
CUST000607,42,0
CUST000607,43,0
CUST000607,44,0
CUST000607,45,0
CUST000607,46,0
CUST000607,47,0
CUST000608,19,0
CUST000608,20,0
CUST000608,21,0
CUST000608,22,0
CUST000608,23,0
CUST000608,24,0
CUST000608,25,0
CUST000608,26,0
CUST000608,27,0
CUST000608,28,0
CUST000608,29,0
CUST000608,30,0
CUST000608,31,0
CUST000608,32,0
CUST000608,33,0
CUST000608,34,0
CUST000608,35,0
CUST000608,36,1
CUST000608,37,1
CUST000608,38,1
CUST000608,39,1
CUST000608,40,1
CUST000608,41,1
CUST000608,42,1
CUST000608,43,1
CUST000608,44,1
CUST000608,45,0
CUST000608,46,0
CUST000608,47,0
CUST000609,19,0
CUST000609,20,0
CUST000609,21,0
CUST000609,22,0
CUST000609,23,0
CUST000609,24,0
CUST000609,25,0
CUST000609,26,0
CUST000609,27,0
CUST000609,28,0
CUST000609,29,0
CUST000609,30,0
CUST000609,31,0
CUST000609,32,0
CUST000609,33,0
CUST000609,34,0
CUST000609,35,0
CUST000609,36,0
CUST000609,37,0
CUST000609,38,0
CUST000609,39,0
CUST000609,40,0
CUST000609,41,0
CUST000609,42,0
CUST000609,43,0
CUST000609,44,0
CUST000609,45,0
CUST000609,46,0
CUST000609,47,0
CUST000610,19,0
CUST000610,20,0
CUST000610,21,0
CUST000610,22,0
CUST000610,23,0
CUST000610,24,0
CUST000610,25,0
CUST000610,26,0
CUST000610,27,0
CUST000610,28,0
CUST000610,29,0
CUST000610,30,0
CUST000610,31,1
CUST000610,32,1
CUST000610,33,1
CUST000610,34,1
CUST000610,35,1
CUST000610,36,1
CUST000610,37,1
CUST000610,38,1
CUST000610,39,1
CUST000610,40,1
CUST000610,41,1
CUST000610,42,1
CUST000610,43,1
CUST000610,44,1
CUST000610,45,1
CUST000610,46,1
CUST000610,47,0
CUST000611,19,0
CUST000611,20,0
CUST000611,21,0
CUST000611,22,0
CUST000611,23,0
CUST000611,24,0
CUST000611,25,0
CUST000611,26,0
CUST000611,27,0
CUST000611,28,0
CUST000611,29,0
CUST000611,30,0
CUST000611,31,0
